paths,labels
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_CbRZG4_1654870165673.jpg,"{'filename': 'scraped_CbRZG4_1654870165673.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [589, 589, 700, 700], 'all_points_y': [289, 446, 448, 288]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [629, 627, 690, 691], 'all_points_y': [329, 353, 354, 330]}, 'region_attributes': {'identity': 'odometer', 'reading': '21831'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_iYxzbf_1654870013978.jpg,"{'filename': 'scraped_iYxzbf_1654870013978.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [586, 585, 734, 736], 'all_points_y': [490, 548, 550, 492]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [621, 620, 725, 728], 'all_points_y': [502, 537, 539, 505]}, 'region_attributes': {'identity': 'odometer', 'reading': '124468'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_yjjY7D_1654870187080.jpg,"{'filename': 'scraped_yjjY7D_1654870187080.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [605, 604, 717, 720], 'all_points_y': [339, 502, 503, 342]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [627, 627, 704, 705], 'all_points_y': [457, 483, 485, 457]}, 'region_attributes': {'identity': 'odometer', 'reading': '84627'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_fMiJZq_1654870144525.jpg,"{'filename': 'scraped_fMiJZq_1654870144525.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [473, 476, 893, 894], 'all_points_y': [242, 450, 450, 242]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [638, 638, 712, 712], 'all_points_y': [390, 418, 418, 390]}, 'region_attributes': {'identity': 'odometer', 'reading': '41174'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_uY6FZY_1654869948543.jpg,"{'filename': 'scraped_uY6FZY_1654869948543.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [653, 647, 764, 766], 'all_points_y': [227, 402, 404, 227]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [675, 676, 751, 751], 'all_points_y': [360, 384, 384, 359]}, 'region_attributes': {'identity': 'odometer', 'reading': '48989'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_gKc0OT_1654870015366.jpg,"{'filename': 'scraped_gKc0OT_1654870015366.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [776, 779, 1074, 1077], 'all_points_y': [309, 597, 594, 314]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [847, 848, 965, 965], 'all_points_y': [421, 459, 460, 421]}, 'region_attributes': {'identity': 'odometer', 'reading': '47368'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_9C2jRD_1654870019847.jpg,"{'filename': 'scraped_9C2jRD_1654870019847.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [408, 401, 988, 985], 'all_points_y': [237, 605, 604, 236]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [452, 452, 492, 492], 'all_points_y': [544, 572, 568, 544]}, 'region_attributes': {'identity': 'odometer', 'reading': '3571'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_mhrQcJ_1654870195178.jpg,"{'filename': 'scraped_mhrQcJ_1654870195178.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [534, 538, 717, 723], 'all_points_y': [176, 377, 380, 180]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [587, 587, 658, 659], 'all_points_y': [292, 322, 321, 293]}, 'region_attributes': {'identity': 'odometer', 'reading': '35588'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_TXn1tu_1654869958173.jpg,"{'filename': 'scraped_TXn1tu_1654869958173.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [580, 578, 723, 723], 'all_points_y': [439, 514, 513, 439]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [586, 586, 683, 683], 'all_points_y': [448, 477, 477, 449]}, 'region_attributes': {'identity': 'odometer', 'reading': '036705'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_OAuPcT_1654870062761.jpg,"{'filename': 'scraped_OAuPcT_1654870062761.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [605, 604, 768, 768], 'all_points_y': [238, 350, 350, 240]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [719, 717, 617, 617], 'all_points_y': [336, 306, 306, 336]}, 'region_attributes': {'identity': 'odometer', 'reading': '076684'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_jHRWd6_1654870139160.jpg,"{'filename': 'scraped_jHRWd6_1654870139160.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [572, 571, 837, 837], 'all_points_y': [483, 536, 536, 487]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [737, 736, 809, 810], 'all_points_y': [495, 527, 528, 496]}, 'region_attributes': {'identity': 'odometer', 'reading': '374.5'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_gWrjTS_1654869938875.jpg,"{'filename': 'scraped_gWrjTS_1654869938875.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [521, 525, 771, 774], 'all_points_y': [488, 387, 387, 485]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [580, 579, 658, 658], 'all_points_y': [449, 479, 479, 450]}, 'region_attributes': {'identity': 'odometer', 'reading': '47182'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_Q5FnJS_1654870199329.jpg,"{'filename': 'scraped_Q5FnJS_1654870199329.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [536, 538, 799, 802], 'all_points_y': [472, 555, 552, 474]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [617, 616, 695, 692], 'all_points_y': [519, 547, 549, 519]}, 'region_attributes': {'identity': 'odometer', 'reading': '65189'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_e6MZ5g_1654869949899.jpg,"{'filename': 'scraped_e6MZ5g_1654869949899.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [560, 560, 714, 714], 'all_points_y': [339, 535, 536, 339]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [635, 635, 682, 681], 'all_points_y': [498, 517, 517, 498]}, 'region_attributes': {'identity': 'odometer', 'reading': '51444'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_1cE16d_1654870107032.jpg,"{'filename': 'scraped_1cE16d_1654870107032.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [538, 538, 674, 672], 'all_points_y': [458, 519, 520, 460]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [562, 561, 666, 667], 'all_points_y': [479, 514, 515, 481]}, 'region_attributes': {'identity': 'odometer', 'reading': '61827'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_HhxpWy_1654870206306.jpg,"{'filename': 'scraped_HhxpWy_1654870206306.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [485, 487, 941, 939], 'all_points_y': [346, 428, 428, 350]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [725, 725, 857, 857], 'all_points_y': [371, 416, 416, 374]}, 'region_attributes': {'identity': 'odometer', 'reading': '13174'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_ZxDGZn_1654870021307.jpg,"{'filename': 'scraped_ZxDGZn_1654870021307.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [520, 517, 703, 703], 'all_points_y': [321, 527, 529, 324]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [585, 585, 650, 648], 'all_points_y': [477, 508, 507, 477]}, 'region_attributes': {'identity': 'odometer', 'reading': '12080'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_mFX4Un_1654870191068.jpg,"{'filename': 'scraped_mFX4Un_1654870191068.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [782, 778, 1041, 1045], 'all_points_y': [304, 478, 486, 304]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [939, 938, 1005, 1007], 'all_points_y': [439, 461, 462, 440]}, 'region_attributes': {'identity': 'odometer', 'reading': '086052.1'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_KLuFei_1654870127793.jpg,"{'filename': 'scraped_KLuFei_1654870127793.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [720, 727, 874, 872], 'all_points_y': [266, 441, 439, 262]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [774, 775, 837, 836], 'all_points_y': [379, 409, 407, 376]}, 'region_attributes': {'identity': 'odometer', 'reading': '70463'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_TTSAEh_1654870114159.jpg,"{'filename': 'scraped_TTSAEh_1654870114159.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [602, 604, 793, 793], 'all_points_y': [232, 543, 542, 232]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [716, 716, 762, 764], 'all_points_y': [502, 522, 523, 501]}, 'region_attributes': {'identity': 'odometer', 'reading': '5630'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_7AdyR3_1654870092987.jpg,"{'filename': 'scraped_7AdyR3_1654870092987.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [628, 740, 739, 627], 'all_points_y': [343, 342, 360, 361]}, 'region_attributes': {'identity': 'odometer', 'reading': '0876567'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [618, 747, 747, 619], 'all_points_y': [337, 336, 367, 367]}, 'region_attributes': {'identity': 'LCD'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_trvdFU_1654869995494.jpg,"{'filename': 'scraped_trvdFU_1654869995494.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [599, 595, 803, 816], 'all_points_y': [239, 588, 589, 239]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [712, 711, 767, 767], 'all_points_y': [545, 564, 566, 545]}, 'region_attributes': {'identity': 'odometer', 'reading': '64928'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_3BCx83_1654870098529.jpg,"{'filename': 'scraped_3BCx83_1654870098529.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [561, 561, 740, 737], 'all_points_y': [260, 485, 480, 259]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [638, 638, 716, 714], 'all_points_y': [439, 469, 469, 439]}, 'region_attributes': {'identity': 'odometer', 'reading': '34959'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_B4BFgi_1654869962252.jpg,"{'filename': 'scraped_B4BFgi_1654869962252.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [579, 574, 760, 763], 'all_points_y': [312, 454, 455, 312]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [649, 648, 702, 702], 'all_points_y': [421, 442, 440, 421]}, 'region_attributes': {'identity': 'odometer', 'reading': '3607'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_Bwhykj_1654870168448.jpg,"{'filename': 'scraped_Bwhykj_1654870168448.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [888, 888, 1022, 1022], 'all_points_y': [407, 346, 349, 407]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [895, 896, 986, 987], 'all_points_y': [367, 399, 400, 368]}, 'region_attributes': {'identity': 'odometer', 'reading': '119704'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_gEEL7f_1654869979157.jpg,"{'filename': 'scraped_gEEL7f_1654869979157.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [647, 645, 713, 716], 'all_points_y': [512, 542, 544, 513]}, 'region_attributes': {'identity': 'odometer', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [544, 546, 760, 762], 'all_points_y': [572, 491, 488, 572]}, 'region_attributes': {'identity': 'LCD', 'reading': '9492'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_NKfFpD_1654870160128.jpg,"{'filename': 'scraped_NKfFpD_1654870160128.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [607, 605, 768, 774], 'all_points_y': [182, 398, 399, 184]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [672, 672, 745, 746], 'all_points_y': [359, 389, 391, 359]}, 'region_attributes': {'identity': 'odometer', 'reading': '61620'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_H8b9Uf_1654870155568.jpg,"{'filename': 'scraped_H8b9Uf_1654870155568.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [585, 587, 773, 771], 'all_points_y': [396, 490, 490, 395]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [641, 639, 717, 717], 'all_points_y': [448, 476, 476, 448]}, 'region_attributes': {'identity': 'odometer', 'reading': '13864'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_o3Wf7G_1654869952435.jpg,"{'filename': 'scraped_o3Wf7G_1654869952435.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [573, 572, 748, 751], 'all_points_y': [358, 440, 443, 359]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [641, 640, 691, 692], 'all_points_y': [419, 436, 437, 420]}, 'region_attributes': {'identity': 'odometer', 'reading': '35754'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_0gSZIj_1654870116719.jpg,"{'filename': 'scraped_0gSZIj_1654870116719.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [686, 686, 747, 748], 'all_points_y': [407, 437, 438, 406]}, 'region_attributes': {'identity': 'odometer', 'reading': '6825'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [555, 555, 771, 773], 'all_points_y': [402, 452, 449, 400]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_6JE8fk_1654870064132.jpg,"{'filename': 'scraped_6JE8fk_1654870064132.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [896, 894, 1176, 1176], 'all_points_y': [230, 505, 507, 230]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [1078, 1076, 996, 996], 'all_points_y': [367, 338, 335, 365]}, 'region_attributes': {'identity': 'odometer', 'reading': '012994'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_OdRqBD_1654869940278.jpg,"{'filename': 'scraped_OdRqBD_1654869940278.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [760, 756, 1027, 1029], 'all_points_y': [309, 539, 538, 309]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [878, 878, 968, 968], 'all_points_y': [451, 487, 488, 451]}, 'region_attributes': {'identity': 'odometer', 'reading': '60394'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_7MGX9q_1654870088718.jpg,"{'filename': 'scraped_7MGX9q_1654870088718.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [856, 855, 1061, 1061], 'all_points_y': [466, 542, 546, 470]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [905, 905, 987, 988], 'all_points_y': [509, 535, 536, 509]}, 'region_attributes': {'identity': 'odometer', 'reading': '90932'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b3/scraped_VaMptK_1654870006989.jpg,"{'filename': 'scraped_VaMptK_1654870006989.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [620, 623, 807, 807], 'all_points_y': [287, 396, 389, 283]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [655, 654, 736, 735], 'all_points_y': [361, 386, 384, 356]}, 'region_attributes': {'identity': 'odometer', 'reading': '36491'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b0/scraped_pQ6Acm_1654869374929.jpg,"{'filename': 'scraped_pQ6Acm_1654869374929.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [559, 564, 731, 731], 'all_points_y': [238, 528, 527, 236]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [653, 653, 703, 704], 'all_points_y': [493, 512, 513, 494]}, 'region_attributes': {'identity': 'odometer', 'reading': '44933'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b0/scraped_MBGzkb_1654869280575.jpg,"{'filename': 'scraped_MBGzkb_1654869280575.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [607, 611, 716, 712], 'all_points_y': [273, 410, 408, 271]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [633, 632, 685, 685], 'all_points_y': [347, 366, 366, 347]}, 'region_attributes': {'identity': 'odometer', 'reading': '86382'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b0/scraped_TF3pZH_1654869129236.jpg,"{'filename': 'scraped_TF3pZH_1654869129236.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [719, 720, 962, 959], 'all_points_y': [519, 605, 604, 516]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [796, 795, 874, 874], 'all_points_y': [565, 592, 592, 566]}, 'region_attributes': {'identity': 'odometer', 'reading': '18041'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b0/scraped_iNyOQp_1654869176028.jpg,"{'filename': 'scraped_iNyOQp_1654869176028.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [885, 887, 1059, 1056], 'all_points_y': [338, 512, 514, 340]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [941, 941, 1016, 1016], 'all_points_y': [397, 421, 424, 399]}, 'region_attributes': {'identity': 'odometer', 'reading': '024898'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b0/scraped_PQIfsO_1654869228717.jpg,"{'filename': 'scraped_PQIfsO_1654869228717.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [625, 636, 953, 941], 'all_points_y': [137, 562, 551, 134]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [830, 828, 904, 904], 'all_points_y': [490, 534, 534, 491]}, 'region_attributes': {'identity': 'odometer', 'reading': '2119'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b0/scraped_cwnUUU_1654869106091.jpg,"{'filename': 'scraped_cwnUUU_1654869106091.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [519, 519, 891, 887], 'all_points_y': [469, 589, 585, 467]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [642, 642, 745, 744], 'all_points_y': [534, 572, 569, 531]}, 'region_attributes': {'identity': 'odometer', 'reading': '38864'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b0/scraped_TaKTo7_1654869255352.jpg,"{'filename': 'scraped_TaKTo7_1654869255352.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [604, 605, 738, 739], 'all_points_y': [409, 477, 478, 409]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [618, 618, 707, 707], 'all_points_y': [414, 443, 444, 415]}, 'region_attributes': {'identity': 'odometer', 'reading': '122985'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b0/scraped_a2SLwt_1654869220258.jpg,"{'filename': 'scraped_a2SLwt_1654869220258.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [845, 847, 1078, 1078], 'all_points_y': [383, 481, 487, 384]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [918, 919, 1038, 1038], 'all_points_y': [415, 470, 476, 417]}, 'region_attributes': {'identity': 'odometer', 'reading': '57628'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b0/scraped_QMRatM_1654869339582.jpg,"{'filename': 'scraped_QMRatM_1654869339582.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [593, 594, 778, 775], 'all_points_y': [451, 512, 507, 447]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [619, 620, 703, 702], 'all_points_y': [471, 504, 501, 470]}, 'region_attributes': {'identity': 'odometer', 'reading': '37118'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b0/scraped_1UL4ef_1654869303310.jpg,"{'filename': 'scraped_1UL4ef_1654869303310.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [482, 486, 834, 832], 'all_points_y': [285, 481, 481, 281]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [498, 498, 565, 565], 'all_points_y': [294, 319, 319, 295]}, 'region_attributes': {'identity': 'odometer', 'reading': '7012.8'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b0/scraped_5frzpA_1654869221643.jpg,"{'filename': 'scraped_5frzpA_1654869221643.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [552, 553, 733, 728], 'all_points_y': [308, 532, 534, 309]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [643, 643, 692, 692], 'all_points_y': [498, 520, 520, 498]}, 'region_attributes': {'identity': 'odometer', 'reading': '5309'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b0/scraped_G466my_1654869179046.jpg,"{'filename': 'scraped_G466my_1654869179046.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [572, 571, 734, 733], 'all_points_y': [211, 303, 304, 213]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [620, 619, 690, 690], 'all_points_y': [238, 261, 262, 238]}, 'region_attributes': {'identity': 'odometer', 'reading': '81493'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff872be4ea4a151632b0/scraped_98pi8E_1654869166146.jpg,"{'filename': 'scraped_98pi8E_1654869166146.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [616, 615, 706, 706], 'all_points_y': [351, 480, 480, 350]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [648, 647, 697, 698], 'all_points_y': [379, 395, 396, 379]}, 'region_attributes': {'identity': 'odometer', 'reading': '22108'}}], 'file_attributes': {}}"
